date,region_code,region_name,indicador,unidad,valor,unidad_original,dimension,agregacion
2021-10-01,03,Atacama,facturas_venta_interregional,unidades,79844.0,miles de unidades,conteo,total
2021-10-01,03,Atacama,venta_interregional,pesos,114793053333.83,miles de millones de pesos,dinero,total
2021-10-01,03,Atacama,venta_intrarregional,pesos,88591432483.44899,miles de millones de pesos,dinero,total
2021-10-01,04,Coquimbo,compra_interregional,pesos,326341062413.73004,miles de millones de pesos,dinero,total
2021-10-01,04,Coquimbo,compra_intrarregional,pesos,197704180035.64,miles de millones de pesos,dinero,total
2021-10-01,04,Coquimbo,facturas_compra_interregional,unidades,539510.0,miles de unidades,conteo,total
2021-10-01,04,Coquimbo,facturas_venta_interregional,unidades,193983.0,miles de unidades,conteo,total
2021-10-01,04,Coquimbo,venta_interregional,pesos,211877709863.71002,miles de millones de pesos,dinero,total
2021-10-01,04,Coquimbo,venta_intrarregional,pesos,197704180035.64,miles de millones de pesos,dinero,total
2021-10-01,05,Valparaíso,compra_interregional,pesos,865116566547.63,miles de millones de pesos,dinero,total
2021-10-01,05,Valparaíso,compra_intrarregional,pesos,545402417023.94995,miles de millones de pesos,dinero,total
2021-10-01,05,Valparaíso,facturas_compra_interregional,unidades,1324579.0,miles de unidades,conteo,total
2021-10-01,05,Valparaíso,facturas_venta_interregional,unidades,709523.0,miles de unidades,conteo,total
2021-10-01,05,Valparaíso,venta_interregional,pesos,1290512322061.2,miles de millones de pesos,dinero,total
2021-10-01,05,Valparaíso,venta_intrarregional,pesos,545402417023.94995,miles de millones de pesos,dinero,total
2021-10-01,06,O'Higgins,compra_interregional,pesos,626825359624.14,miles de millones de pesos,dinero,total
2021-10-01,06,O'Higgins,compra_intrarregional,pesos,352314539340.83997,miles de millones de pesos,dinero,total
2021-10-01,06,O'Higgins,facturas_compra_interregional,unidades,784203.0,miles de unidades,conteo,total
2021-10-01,06,O'Higgins,facturas_venta_interregional,unidades,273251.0,miles de unidades,conteo,total
2021-10-01,06,O'Higgins,venta_interregional,pesos,426249146153.39996,miles de millones de pesos,dinero,total
2021-10-01,06,O'Higgins,venta_intrarregional,pesos,352314539340.83997,miles de millones de pesos,dinero,total
2021-10-01,07,Maule,compra_interregional,pesos,478344415082.32,miles de millones de pesos,dinero,total
2021-10-01,07,Maule,compra_intrarregional,pesos,370468700015.09,miles de millones de pesos,dinero,total
2021-10-01,07,Maule,facturas_compra_interregional,unidades,742125.0,miles de unidades,conteo,total
2021-10-01,07,Maule,facturas_venta_interregional,unidades,523230.0,miles de unidades,conteo,total
2021-10-01,07,Maule,venta_interregional,pesos,390869117429.69,miles de millones de pesos,dinero,total
2021-10-01,07,Maule,venta_intrarregional,pesos,370468700015.09,miles de millones de pesos,dinero,total
2021-10-01,08,Biobío,compra_interregional,pesos,699710658616.87,miles de millones de pesos,dinero,total
2021-10-01,08,Biobío,compra_intrarregional,pesos,579284421209.31,miles de millones de pesos,dinero,total
2021-10-01,08,Biobío,facturas_compra_interregional,unidades,1105686.0,miles de unidades,conteo,total
2021-10-01,08,Biobío,facturas_venta_interregional,unidades,432017.0,miles de unidades,conteo,total
2021-10-01,08,Biobío,venta_interregional,pesos,719496483369.82,miles de millones de pesos,dinero,total
2021-10-01,08,Biobío,venta_intrarregional,pesos,579284421209.31,miles de millones de pesos,dinero,total
2021-10-01,09,La Araucanía,compra_interregional,pesos,354734613218.83,miles de millones de pesos,dinero,total
2021-10-01,09,La Araucanía,compra_intrarregional,pesos,296727669719.56995,miles de millones de pesos,dinero,total
2021-10-01,09,La Araucanía,facturas_compra_interregional,unidades,643987.0,miles de unidades,conteo,total
2021-10-01,09,La Araucanía,facturas_venta_interregional,unidades,297000.0,miles de unidades,conteo,total
2021-10-01,09,La Araucanía,venta_interregional,pesos,275843542432.32,miles de millones de pesos,dinero,total
2021-10-01,09,La Araucanía,venta_intrarregional,pesos,296727669719.56995,miles de millones de pesos,dinero,total
2021-10-01,10,Los Lagos,compra_interregional,pesos,681530733721.34,miles de millones de pesos,dinero,total
2021-10-01,10,Los Lagos,compra_intrarregional,pesos,635710596828.7,miles de millones de pesos,dinero,total
2021-10-01,10,Los Lagos,facturas_compra_interregional,unidades,677365.0,miles de unidades,conteo,total
2021-10-01,10,Los Lagos,facturas_venta_interregional,unidades,350004.0,miles de unidades,conteo,total
2021-10-01,10,Los Lagos,venta_interregional,pesos,331184135899.55,miles de millones de pesos,dinero,total
2021-10-01,10,Los Lagos,venta_intrarregional,pesos,635710596828.7,miles de millones de pesos,dinero,total
2021-10-01,11,Aysén,compra_interregional,pesos,39953467869.298996,miles de millones de pesos,dinero,total
2021-10-01,11,Aysén,compra_intrarregional,pesos,30679098225.371,miles de millones de pesos,dinero,total
2021-10-01,11,Aysén,facturas_compra_interregional,unidades,96441.0,miles de unidades,conteo,total
2021-10-01,11,Aysén,facturas_venta_interregional,unidades,27549.0,miles de unidades,conteo,total
2021-10-01,11,Aysén,venta_interregional,pesos,35253310472.849,miles de millones de pesos,dinero,total
2021-10-01,11,Aysén,venta_intrarregional,pesos,30679098225.371,miles de millones de pesos,dinero,total
2021-10-01,12,Magallanes,compra_interregional,pesos,107291205167.87999,miles de millones de pesos,dinero,total
2021-10-01,12,Magallanes,compra_intrarregional,pesos,75199095042.982,miles de millones de pesos,dinero,total
2021-10-01,12,Magallanes,facturas_compra_interregional,unidades,128192.0,miles de unidades,conteo,total
2021-10-01,12,Magallanes,facturas_venta_interregional,unidades,33145.0,miles de unidades,conteo,total
2021-10-01,12,Magallanes,venta_interregional,pesos,58625414201.319,miles de millones de pesos,dinero,total
2021-10-01,12,Magallanes,venta_intrarregional,pesos,75199095042.982,miles de millones de pesos,dinero,total
2021-10-01,13,Metropolitana de Santiago,compra_interregional,pesos,3982509747929.5,miles de millones de pesos,dinero,total
2021-10-01,13,Metropolitana de Santiago,compra_intrarregional,pesos,15195435891162.0,miles de millones de pesos,dinero,total
2021-10-01,13,Metropolitana de Santiago,facturas_compra_interregional,unidades,2521467.0,miles de unidades,conteo,total
2021-10-01,13,Metropolitana de Santiago,facturas_venta_interregional,unidades,6680709.0,miles de unidades,conteo,total
2021-10-01,13,Metropolitana de Santiago,venta_interregional,pesos,4920227452687.2,miles de millones de pesos,dinero,total
2021-10-01,13,Metropolitana de Santiago,venta_intrarregional,pesos,15195435891162.0,miles de millones de pesos,dinero,total
2021-10-01,14,Los Ríos,compra_interregional,pesos,206005144726.72,miles de millones de pesos,dinero,total
2021-10-01,14,Los Ríos,compra_intrarregional,pesos,100949320551.47,miles de millones de pesos,dinero,total
2021-10-01,14,Los Ríos,facturas_compra_interregional,unidades,347549.0,miles de unidades,conteo,total
2021-10-01,14,Los Ríos,facturas_venta_interregional,unidades,154556.0,miles de unidades,conteo,total
2021-10-01,14,Los Ríos,venta_interregional,pesos,148177136596.06,miles de millones de pesos,dinero,total
2021-10-01,14,Los Ríos,venta_intrarregional,pesos,100949320551.47,miles de millones de pesos,dinero,total
2021-10-01,15,Arica y Parinacota,compra_interregional,pesos,97993466852.833,miles de millones de pesos,dinero,total
2021-10-01,15,Arica y Parinacota,compra_intrarregional,pesos,42703312507.299995,miles de millones de pesos,dinero,total
2021-10-01,15,Arica y Parinacota,facturas_compra_interregional,unidades,128338.0,miles de unidades,conteo,total
2021-10-01,15,Arica y Parinacota,facturas_venta_interregional,unidades,46571.0,miles de unidades,conteo,total
2021-10-01,15,Arica y Parinacota,venta_interregional,pesos,43272542364.0,miles de millones de pesos,dinero,total
2021-10-01,15,Arica y Parinacota,venta_intrarregional,pesos,42703312507.299995,miles de millones de pesos,dinero,total
2021-10-01,16,Ñuble,compra_interregional,pesos,199459741110.2,miles de millones de pesos,dinero,total
2021-10-01,16,Ñuble,compra_intrarregional,pesos,115863230797.46,miles de millones de pesos,dinero,total
2021-10-01,16,Ñuble,facturas_compra_interregional,unidades,330408.0,miles de unidades,conteo,total
2021-10-01,16,Ñuble,facturas_venta_interregional,unidades,212863.0,miles de unidades,conteo,total
2021-10-01,16,Ñuble,venta_interregional,pesos,157744187739.4,miles de millones de pesos,dinero,total
2021-10-01,16,Ñuble,venta_intrarregional,pesos,115863230797.46,miles de millones de pesos,dinero,total
2021-11-01,01,Tarapacá,compra_interregional,pesos,312113201238.16,miles de millones de pesos,dinero,total
2021-11-01,01,Tarapacá,compra_intrarregional,pesos,118599243448.04,miles de millones de pesos,dinero,total
2021-11-01,01,Tarapacá,facturas_compra_interregional,unidades,210825.0,miles de unidades,conteo,total
2021-11-01,01,Tarapacá,facturas_venta_interregional,unidades,88874.0,miles de unidades,conteo,total
2021-11-01,01,Tarapacá,venta_interregional,pesos,99385470023.86101,miles de millones de pesos,dinero,total
2021-11-01,01,Tarapacá,venta_intrarregional,pesos,118599243448.04,miles de millones de pesos,dinero,total
2021-11-01,02,Antofagasta,compra_interregional,pesos,518324359223.79,miles de millones de pesos,dinero,total
2021-11-01,02,Antofagasta,compra_intrarregional,pesos,292497133014.55,miles de millones de pesos,dinero,total
2021-11-01,02,Antofagasta,facturas_compra_interregional,unidades,485938.0,miles de unidades,conteo,total
2021-11-01,02,Antofagasta,facturas_venta_interregional,unidades,193204.0,miles de unidades,conteo,total
2021-11-01,02,Antofagasta,venta_interregional,pesos,463710940733.49,miles de millones de pesos,dinero,total
2021-11-01,02,Antofagasta,venta_intrarregional,pesos,292497133014.55,miles de millones de pesos,dinero,total
2021-11-01,03,Atacama,compra_interregional,pesos,207327776799.17,miles de millones de pesos,dinero,total
2021-11-01,03,Atacama,compra_intrarregional,pesos,90762883025.77701,miles de millones de pesos,dinero,total
2021-11-01,03,Atacama,facturas_compra_interregional,unidades,241088.0,miles de unidades,conteo,total
2021-11-01,03,Atacama,facturas_venta_interregional,unidades,82503.0,miles de unidades,conteo,total
2021-11-01,03,Atacama,venta_interregional,pesos,125924368073.7,miles de millones de pesos,dinero,total
2021-11-01,03,Atacama,venta_intrarregional,pesos,90762883025.77701,miles de millones de pesos,dinero,total
2021-11-01,04,Coquimbo,compra_interregional,pesos,341471268901.72003,miles de millones de pesos,dinero,total
2021-11-01,04,Coquimbo,compra_intrarregional,pesos,209184035753.79,miles de millones de pesos,dinero,total
2021-11-01,04,Coquimbo,facturas_compra_interregional,unidades,551293.0,miles de unidades,conteo,total
2021-11-01,04,Coquimbo,facturas_venta_interregional,unidades,199020.0,miles de unidades,conteo,total
2021-11-01,04,Coquimbo,venta_interregional,pesos,218692111921.63998,miles de millones de pesos,dinero,total
2021-11-01,04,Coquimbo,venta_intrarregional,pesos,209184035753.79,miles de millones de pesos,dinero,total
2021-11-01,05,Valparaíso,compra_interregional,pesos,898642254683.18,miles de millones de pesos,dinero,total
2021-11-01,05,Valparaíso,compra_intrarregional,pesos,595139052749.04,miles de millones de pesos,dinero,total
2021-11-01,05,Valparaíso,facturas_compra_interregional,unidades,1354024.0,miles de unidades,conteo,total
2021-11-01,05,Valparaíso,facturas_venta_interregional,unidades,726633.0,miles de unidades,conteo,total
2021-11-01,05,Valparaíso,venta_interregional,pesos,1334469533067.3,miles de millones de pesos,dinero,total
2021-11-01,05,Valparaíso,venta_intrarregional,pesos,595139052749.04,miles de millones de pesos,dinero,total
2021-11-01,06,O'Higgins,compra_interregional,pesos,646636621542.43,miles de millones de pesos,dinero,total
2021-11-01,06,O'Higgins,compra_intrarregional,pesos,394193291867.22003,miles de millones de pesos,dinero,total
2021-11-01,06,O'Higgins,facturas_compra_interregional,unidades,802766.0,miles de unidades,conteo,total
2021-11-01,06,O'Higgins,facturas_venta_interregional,unidades,285847.0,miles de unidades,conteo,total
2021-11-01,06,O'Higgins,venta_interregional,pesos,441771411232.37,miles de millones de pesos,dinero,total
2021-11-01,06,O'Higgins,venta_intrarregional,pesos,394193291867.22003,miles de millones de pesos,dinero,total
2021-11-01,07,Maule,compra_interregional,pesos,515210656175.26996,miles de millones de pesos,dinero,total
2021-11-01,07,Maule,compra_intrarregional,pesos,436570646805.64996,miles de millones de pesos,dinero,total
2021-11-01,07,Maule,facturas_compra_interregional,unidades,761272.0,miles de unidades,conteo,total
2021-11-01,07,Maule,facturas_venta_interregional,unidades,537214.0,miles de unidades,conteo,total
2021-11-01,07,Maule,venta_interregional,pesos,419541861152.12,miles de millones de pesos,dinero,total
2021-11-01,07,Maule,venta_intrarregional,pesos,436570646805.64996,miles de millones de pesos,dinero,total
2021-11-01,08,Biobío,compra_interregional,pesos,738355118271.16,miles de millones de pesos,dinero,total
2021-11-01,08,Biobío,compra_intrarregional,pesos,619921893039.1399,miles de millones de pesos,dinero,total
2021-11-01,08,Biobío,facturas_compra_interregional,unidades,1140011.0,miles de unidades,conteo,total
2021-11-01,08,Biobío,facturas_venta_interregional,unidades,450921.0,miles de unidades,conteo,total
2021-11-01,08,Biobío,venta_interregional,pesos,787574863785.2799,miles de millones de pesos,dinero,total
2021-11-01,08,Biobío,venta_intrarregional,pesos,619921893039.1399,miles de millones de pesos,dinero,total
2021-11-01,09,La Araucanía,compra_interregional,pesos,385661139289.45996,miles de millones de pesos,dinero,total
2021-11-01,09,La Araucanía,compra_intrarregional,pesos,325000190990.47003,miles de millones de pesos,dinero,total
2021-11-01,09,La Araucanía,facturas_compra_interregional,unidades,670935.0,miles de unidades,conteo,total
2021-11-01,09,La Araucanía,facturas_venta_interregional,unidades,307880.0,miles de unidades,conteo,total
2021-11-01,09,La Araucanía,venta_interregional,pesos,287678699136.45,miles de millones de pesos,dinero,total
2021-11-01,09,La Araucanía,venta_intrarregional,pesos,325000190990.47003,miles de millones de pesos,dinero,total
2021-11-01,10,Los Lagos,compra_interregional,pesos,694682558120.58,miles de millones de pesos,dinero,total
2021-11-01,10,Los Lagos,compra_intrarregional,pesos,690109978495.63,miles de millones de pesos,dinero,total
2021-11-01,10,Los Lagos,facturas_compra_interregional,unidades,692244.0,miles de unidades,conteo,total
2021-11-01,10,Los Lagos,facturas_venta_interregional,unidades,360232.0,miles de unidades,conteo,total
2021-11-01,10,Los Lagos,venta_interregional,pesos,377821941957.5,miles de millones de pesos,dinero,total
2021-11-01,10,Los Lagos,venta_intrarregional,pesos,690109978495.63,miles de millones de pesos,dinero,total
2021-11-01,11,Aysén,compra_interregional,pesos,42119774826.715004,miles de millones de pesos,dinero,total
2021-11-01,11,Aysén,compra_intrarregional,pesos,33765641012.821,miles de millones de pesos,dinero,total
2021-11-01,11,Aysén,facturas_compra_interregional,unidades,98414.0,miles de unidades,conteo,total
2021-11-01,11,Aysén,facturas_venta_interregional,unidades,28511.0,miles de unidades,conteo,total
2021-11-01,11,Aysén,venta_interregional,pesos,28572639425.166,miles de millones de pesos,dinero,total
2021-11-01,11,Aysén,venta_intrarregional,pesos,33765641012.821,miles de millones de pesos,dinero,total
2021-11-01,12,Magallanes,compra_interregional,pesos,107922648752.84999,miles de millones de pesos,dinero,total
2021-11-01,12,Magallanes,compra_intrarregional,pesos,99140101370.24,miles de millones de pesos,dinero,total
2021-11-01,12,Magallanes,facturas_compra_interregional,unidades,133598.0,miles de unidades,conteo,total
2021-11-01,12,Magallanes,facturas_venta_interregional,unidades,35973.0,miles de unidades,conteo,total
2021-11-01,12,Magallanes,venta_interregional,pesos,70259895796.133,miles de millones de pesos,dinero,total
2021-11-01,12,Magallanes,venta_intrarregional,pesos,99140101370.24,miles de millones de pesos,dinero,total
2021-11-01,13,Metropolitana de Santiago,compra_interregional,pesos,4280194857000.6997,miles de millones de pesos,dinero,total
2021-11-01,13,Metropolitana de Santiago,compra_intrarregional,pesos,16323958543609.0,miles de millones de pesos,dinero,total
2021-11-01,13,Metropolitana de Santiago,facturas_compra_interregional,unidades,2606317.0,miles de unidades,conteo,total
2021-11-01,13,Metropolitana de Santiago,facturas_venta_interregional,unidades,6857977.0,miles de unidades,conteo,total
2021-11-01,13,Metropolitana de Santiago,venta_interregional,pesos,5197651664181.2,miles de millones de pesos,dinero,total
2021-11-01,13,Metropolitana de Santiago,venta_intrarregional,pesos,16323958543609.0,miles de millones de pesos,dinero,total
2021-11-01,14,Los Ríos,compra_interregional,pesos,224354844493.99,miles de millones de pesos,dinero,total
2021-11-01,14,Los Ríos,compra_intrarregional,pesos,113348301534.37,miles de millones de pesos,dinero,total
2021-11-01,14,Los Ríos,facturas_compra_interregional,unidades,358161.0,miles de unidades,conteo,total
2021-11-01,14,Los Ríos,facturas_venta_interregional,unidades,159275.0,miles de unidades,conteo,total
2021-11-01,14,Los Ríos,venta_interregional,pesos,154812080936.34,miles de millones de pesos,dinero,total
2021-11-01,14,Los Ríos,venta_intrarregional,pesos,113348301534.37,miles de millones de pesos,dinero,total
2021-11-01,15,Arica y Parinacota,compra_interregional,pesos,95661461583.961,miles de millones de pesos,dinero,total
2021-11-01,15,Arica y Parinacota,compra_intrarregional,pesos,44909390086.6,miles de millones de pesos,dinero,total
2021-11-01,15,Arica y Parinacota,facturas_compra_interregional,unidades,128759.99999999999,miles de unidades,conteo,total
2021-11-01,15,Arica y Parinacota,facturas_venta_interregional,unidades,46367.0,miles de unidades,conteo,total
2021-11-01,15,Arica y Parinacota,venta_interregional,pesos,42123164632.0,miles de millones de pesos,dinero,total
2021-11-01,15,Arica y Parinacota,venta_intrarregional,pesos,44909390086.6,miles de millones de pesos,dinero,total
2021-11-01,16,Ñuble,compra_interregional,pesos,220231416387.71,miles de millones de pesos,dinero,total
2021-11-01,16,Ñuble,compra_intrarregional,pesos,130538855030.17,miles de millones de pesos,dinero,total
2021-11-01,16,Ñuble,facturas_compra_interregional,unidades,342400.0,miles de unidades,conteo,total
2021-11-01,16,Ñuble,facturas_venta_interregional,unidades,217615.0,miles de unidades,conteo,total
2021-11-01,16,Ñuble,venta_interregional,pesos,178919311236.31,miles de millones de pesos,dinero,total
2021-11-01,16,Ñuble,venta_intrarregional,pesos,130538855030.17,miles de millones de pesos,dinero,total
2021-12-01,01,Tarapacá,compra_interregional,pesos,391405047055.95996,miles de millones de pesos,dinero,total
2021-12-01,01,Tarapacá,compra_intrarregional,pesos,134837523982.12,miles de millones de pesos,dinero,total
2021-12-01,01,Tarapacá,facturas_compra_interregional,unidades,212611.0,miles de unidades,conteo,total
2021-12-01,01,Tarapacá,facturas_venta_interregional,unidades,89666.0,miles de unidades,conteo,total
2021-12-01,01,Tarapacá,venta_interregional,pesos,118619158337.71,miles de millones de pesos,dinero,total
2021-12-01,01,Tarapacá,venta_intrarregional,pesos,134837523982.12,miles de millones de pesos,dinero,total
2021-12-01,02,Antofagasta,compra_interregional,pesos,736030604738.61,miles de millones de pesos,dinero,total
2021-12-01,02,Antofagasta,compra_intrarregional,pesos,342032538777.23,miles de millones de pesos,dinero,total
2021-12-01,02,Antofagasta,facturas_compra_interregional,unidades,487636.0,miles de unidades,conteo,total
2021-12-01,02,Antofagasta,facturas_venta_interregional,unidades,190605.0,miles de unidades,conteo,total
2021-12-01,02,Antofagasta,venta_interregional,pesos,670992371106.2001,miles de millones de pesos,dinero,total
2021-12-01,02,Antofagasta,venta_intrarregional,pesos,342032538777.23,miles de millones de pesos,dinero,total
2021-12-01,03,Atacama,compra_interregional,pesos,238720422821.45,miles de millones de pesos,dinero,total
2021-12-01,03,Atacama,compra_intrarregional,pesos,121075153009.38,miles de millones de pesos,dinero,total
2021-12-01,03,Atacama,facturas_compra_interregional,unidades,245836.0,miles de unidades,conteo,total
2021-12-01,03,Atacama,facturas_venta_interregional,unidades,82430.0,miles de unidades,conteo,total
2021-12-01,03,Atacama,venta_interregional,pesos,141578563548.06,miles de millones de pesos,dinero,total
2021-12-01,03,Atacama,venta_intrarregional,pesos,121075153009.38,miles de millones de pesos,dinero,total
2021-12-01,04,Coquimbo,compra_interregional,pesos,384129763541.32,miles de millones de pesos,dinero,total
2021-12-01,04,Coquimbo,compra_intrarregional,pesos,244945293121.5,miles de millones de pesos,dinero,total
2021-12-01,04,Coquimbo,facturas_compra_interregional,unidades,560487.0,miles de unidades,conteo,total
2021-12-01,04,Coquimbo,facturas_venta_interregional,unidades,197870.0,miles de unidades,conteo,total
2021-12-01,04,Coquimbo,venta_interregional,pesos,245724671599.79,miles de millones de pesos,dinero,total
2021-12-01,04,Coquimbo,venta_intrarregional,pesos,244945293121.5,miles de millones de pesos,dinero,total
2021-12-01,05,Valparaíso,compra_interregional,pesos,1054963397323.8999,miles de millones de pesos,dinero,total
2021-12-01,05,Valparaíso,compra_intrarregional,pesos,691382589921.26,miles de millones de pesos,dinero,total
2021-12-01,05,Valparaíso,facturas_compra_interregional,unidades,1360162.0,miles de unidades,conteo,total
2021-12-01,05,Valparaíso,facturas_venta_interregional,unidades,760516.0,miles de unidades,conteo,total
2021-12-01,05,Valparaíso,venta_interregional,pesos,1501418453322.0,miles de millones de pesos,dinero,total
2021-12-01,05,Valparaíso,venta_intrarregional,pesos,691382589921.26,miles de millones de pesos,dinero,total
2021-12-01,06,O'Higgins,compra_interregional,pesos,792892854217.14,miles de millones de pesos,dinero,total
2021-12-01,06,O'Higgins,compra_intrarregional,pesos,583749818719.99,miles de millones de pesos,dinero,total
2021-12-01,06,O'Higgins,facturas_compra_interregional,unidades,798720.0,miles de unidades,conteo,total
2021-12-01,06,O'Higgins,facturas_venta_interregional,unidades,289986.0,miles de unidades,conteo,total
2021-12-01,06,O'Higgins,venta_interregional,pesos,603010413104.2,miles de millones de pesos,dinero,total
2021-12-01,06,O'Higgins,venta_intrarregional,pesos,583749818719.99,miles de millones de pesos,dinero,total
2021-12-01,07,Maule,compra_interregional,pesos,595161273991.42,miles de millones de pesos,dinero,total
2021-12-01,07,Maule,compra_intrarregional,pesos,619530160182.6,miles de millones de pesos,dinero,total
2021-12-01,07,Maule,facturas_compra_interregional,unidades,755133.0,miles de unidades,conteo,total
2021-12-01,07,Maule,facturas_venta_interregional,unidades,541145.0,miles de unidades,conteo,total
2021-12-01,07,Maule,venta_interregional,pesos,515889043793.46,miles de millones de pesos,dinero,total
2021-12-01,07,Maule,venta_intrarregional,pesos,619530160182.6,miles de millones de pesos,dinero,total
2021-12-01,08,Biobío,compra_interregional,pesos,860152919901.29,miles de millones de pesos,dinero,total
2021-12-01,08,Biobío,compra_intrarregional,pesos,726458211308.89,miles de millones de pesos,dinero,total
2021-12-01,08,Biobío,facturas_compra_interregional,unidades,1122636.0,miles de unidades,conteo,total
2021-12-01,08,Biobío,facturas_venta_interregional,unidades,457168.0,miles de unidades,conteo,total
2021-12-01,08,Biobío,venta_interregional,pesos,909837871447.5,miles de millones de pesos,dinero,total
2021-12-01,08,Biobío,venta_intrarregional,pesos,726458211308.89,miles de millones de pesos,dinero,total
2021-12-01,09,La Araucanía,compra_interregional,pesos,434217410757.11,miles de millones de pesos,dinero,total
2021-12-01,09,La Araucanía,compra_intrarregional,pesos,398555754694.84,miles de millones de pesos,dinero,total
2021-12-01,09,La Araucanía,facturas_compra_interregional,unidades,663033.0,miles de unidades,conteo,total
2021-12-01,09,La Araucanía,facturas_venta_interregional,unidades,311804.0,miles de unidades,conteo,total
2021-12-01,09,La Araucanía,venta_interregional,pesos,331932571868.56,miles de millones de pesos,dinero,total
2021-12-01,09,La Araucanía,venta_intrarregional,pesos,398555754694.84,miles de millones de pesos,dinero,total
2021-12-01,10,Los Lagos,compra_interregional,pesos,768419198991.15,miles de millones de pesos,dinero,total
2021-12-01,10,Los Lagos,compra_intrarregional,pesos,804969408743.35,miles de millones de pesos,dinero,total
2021-12-01,10,Los Lagos,facturas_compra_interregional,unidades,683099.0,miles de unidades,conteo,total
2021-12-01,10,Los Lagos,facturas_venta_interregional,unidades,360437.0,miles de unidades,conteo,total
2021-12-01,10,Los Lagos,venta_interregional,pesos,433564879656.89,miles de millones de pesos,dinero,total
2021-12-01,10,Los Lagos,venta_intrarregional,pesos,804969408743.35,miles de millones de pesos,dinero,total
2021-12-01,11,Aysén,compra_interregional,pesos,56232288699.304,miles de millones de pesos,dinero,total
2021-12-01,11,Aysén,compra_intrarregional,pesos,40672018111.36,miles de millones de pesos,dinero,total
2021-12-01,11,Aysén,facturas_compra_interregional,unidades,94829.0,miles de unidades,conteo,total
2021-12-01,11,Aysén,facturas_venta_interregional,unidades,28803.0,miles de unidades,conteo,total
2021-12-01,11,Aysén,venta_interregional,pesos,31978514279.368,miles de millones de pesos,dinero,total
2021-12-01,11,Aysén,venta_intrarregional,pesos,40672018111.36,miles de millones de pesos,dinero,total
2021-12-01,12,Magallanes,compra_interregional,pesos,132841461939.64,miles de millones de pesos,dinero,total
2021-12-01,12,Magallanes,compra_intrarregional,pesos,105039700886.82,miles de millones de pesos,dinero,total
2021-12-01,12,Magallanes,facturas_compra_interregional,unidades,134279.0,miles de unidades,conteo,total
2021-12-01,12,Magallanes,facturas_venta_interregional,unidades,36375.0,miles de unidades,conteo,total
2021-12-01,12,Magallanes,venta_interregional,pesos,79348950027.372,miles de millones de pesos,dinero,total
2021-12-01,12,Magallanes,venta_intrarregional,pesos,105039700886.82,miles de millones de pesos,dinero,total
2021-12-01,13,Metropolitana de Santiago,compra_interregional,pesos,5232844684929.6,miles de millones de pesos,dinero,total
2021-12-01,13,Metropolitana de Santiago,compra_intrarregional,pesos,19189612827705.0,miles de millones de pesos,dinero,total
2021-12-01,13,Metropolitana de Santiago,facturas_compra_interregional,unidades,2641178.0,miles de unidades,conteo,total
2021-12-01,13,Metropolitana de Santiago,facturas_venta_interregional,unidades,6824211.0,miles de unidades,conteo,total
2021-12-01,13,Metropolitana de Santiago,venta_interregional,pesos,6346081943380.0,miles de millones de pesos,dinero,total
2021-12-01,13,Metropolitana de Santiago,venta_intrarregional,pesos,19189612827705.0,miles de millones de pesos,dinero,total
2021-12-01,14,Los Ríos,compra_interregional,pesos,291425843750.62,miles de millones de pesos,dinero,total
2021-12-01,14,Los Ríos,compra_intrarregional,pesos,124294963656.61,miles de millones de pesos,dinero,total
2021-12-01,14,Los Ríos,facturas_compra_interregional,unidades,364862.0,miles de unidades,conteo,total
2021-12-01,14,Los Ríos,facturas_venta_interregional,unidades,157642.0,miles de unidades,conteo,total
2021-12-01,14,Los Ríos,venta_interregional,pesos,164926427018.01,miles de millones de pesos,dinero,total
2021-12-01,14,Los Ríos,venta_intrarregional,pesos,124294963656.61,miles de millones de pesos,dinero,total
2021-12-01,15,Arica y Parinacota,compra_interregional,pesos,122401627228.11,miles de millones de pesos,dinero,total
2021-12-01,15,Arica y Parinacota,compra_intrarregional,pesos,51294380246.32,miles de millones de pesos,dinero,total
2021-12-01,15,Arica y Parinacota,facturas_compra_interregional,unidades,126870.0,miles de unidades,conteo,total
2021-12-01,15,Arica y Parinacota,facturas_venta_interregional,unidades,43376.0,miles de unidades,conteo,total
2021-12-01,15,Arica y Parinacota,venta_interregional,pesos,42745163873.0,miles de millones de pesos,dinero,total
2021-12-01,15,Arica y Parinacota,venta_intrarregional,pesos,51294380246.32,miles de millones de pesos,dinero,total
2021-12-01,16,Ñuble,compra_interregional,pesos,252461065321.19,miles de millones de pesos,dinero,total
2021-12-01,16,Ñuble,compra_intrarregional,pesos,154846242302.03,miles de millones de pesos,dinero,total
2021-12-01,16,Ñuble,facturas_compra_interregional,unidades,341291.0,miles de unidades,conteo,total
2021-12-01,16,Ñuble,facturas_venta_interregional,unidades,220628.0,miles de unidades,conteo,total
2021-12-01,16,Ñuble,venta_interregional,pesos,206650868845.69,miles de millones de pesos,dinero,total
2021-12-01,16,Ñuble,venta_intrarregional,pesos,154846242302.03,miles de millones de pesos,dinero,total
2022-01-01,01,Tarapacá,compra_interregional,pesos,257514584774.53003,miles de millones de pesos,dinero,total
2022-01-01,01,Tarapacá,compra_intrarregional,pesos,107001855530.92,miles de millones de pesos,dinero,total
2022-01-01,01,Tarapacá,facturas_compra_interregional,unidades,191420.0,miles de unidades,conteo,total
2022-01-01,01,Tarapacá,facturas_venta_interregional,unidades,79115.0,miles de unidades,conteo,total
