date,region_id,region_display,mnemonico,indicador,medida,unidad,valor,promedio_12m,unidad_original,dimension,agregacion
2020-10-01,07,Maule,DV90,mora_vivienda,tasa,%,0.697822756738994,0.776686109946315,% de la cartera de vivienda,tasa,promedio
2020-11-01,07,Maule,DV90,mora_vivienda,tasa,%,0.695758281222393,0.7686475800324805,% de la cartera de vivienda,tasa,promedio
2020-12-01,07,Maule,DV90,mora_vivienda,tasa,%,0.672210015266571,0.7589234999522271,% de la cartera de vivienda,tasa,promedio
2021-01-01,07,Maule,DV90,mora_vivienda,tasa,%,0.667670345511996,0.7524594888388075,% de la cartera de vivienda,tasa,promedio
2021-02-01,07,Maule,DV90,mora_vivienda,tasa,%,0.636318648652143,0.7443756825953717,% de la cartera de vivienda,tasa,promedio
2021-03-01,07,Maule,DV90,mora_vivienda,tasa,%,0.628636078342563,0.7303477426092265,% de la cartera de vivienda,tasa,promedio
2021-04-01,07,Maule,DV90,mora_vivienda,tasa,%,0.638087233769244,0.7129328786215504,% de la cartera de vivienda,tasa,promedio
2021-05-01,07,Maule,DV90,mora_vivienda,tasa,%,0.60419153476924,0.6903560605912271,% de la cartera de vivienda,tasa,promedio
2021-06-01,07,Maule,DV90,mora_vivienda,tasa,%,0.56906685594175,0.6686038241907889,% de la cartera de vivienda,tasa,promedio
2021-07-01,07,Maule,DV90,mora_vivienda,tasa,%,0.539342770387597,0.6474422870760246,% de la cartera de vivienda,tasa,promedio
2021-08-01,07,Maule,DV90,mora_vivienda,tasa,%,0.526265339787671,0.6324058816808008,% de la cartera de vivienda,tasa,promedio
2021-09-01,07,Maule,DV90,mora_vivienda,tasa,%,0.512556313730953,0.615660514510093,% de la cartera de vivienda,tasa,promedio
2021-10-01,07,Maule,DV90,mora_vivienda,tasa,%,0.494316372070849,0.5987016491210808,% de la cartera de vivienda,tasa,promedio
2021-11-01,07,Maule,DV90,mora_vivienda,tasa,%,0.471652724981499,0.5800261861010064,% de la cartera de vivienda,tasa,promedio
2021-12-01,07,Maule,DV90,mora_vivienda,tasa,%,0.45930261308839,0.562283902586158,% de la cartera de vivienda,tasa,promedio
2022-01-01,07,Maule,DV90,mora_vivienda,tasa,%,0.460643995337904,0.5450317067383169,% de la cartera de vivienda,tasa,promedio
2022-02-01,07,Maule,DV90,mora_vivienda,tasa,%,0.441419269412968,0.528790091801719,% de la cartera de vivienda,tasa,promedio
2022-03-01,07,Maule,DV90,mora_vivienda,tasa,%,0.430099862323116,0.5122454071334317,% de la cartera de vivienda,tasa,promedio
2022-04-01,07,Maule,DV90,mora_vivienda,tasa,%,0.403728958178997,0.4927155508342445,% de la cartera de vivienda,tasa,promedio
2022-05-01,07,Maule,DV90,mora_vivienda,tasa,%,0.388809636320633,0.47476705929686064,% de la cartera de vivienda,tasa,promedio
2022-06-01,07,Maule,DV90,mora_vivienda,tasa,%,0.378272684010866,0.4588675449692869,% de la cartera de vivienda,tasa,promedio
2022-07-01,07,Maule,DV90,mora_vivienda,tasa,%,0.35560540759745,0.44355609807010804,% de la cartera de vivienda,tasa,promedio
2022-08-01,07,Maule,DV90,mora_vivienda,tasa,%,0.35581994882501,0.4293523154898862,% de la cartera de vivienda,tasa,promedio
2022-09-01,07,Maule,DV90,mora_vivienda,tasa,%,0.35503291851252,0.4162253658883502,% de la cartera de vivienda,tasa,promedio
2022-10-01,07,Maule,DV90,mora_vivienda,tasa,%,0.362504057950525,0.40524100637832317,% de la cartera de vivienda,tasa,promedio
2022-11-01,07,Maule,DV90,mora_vivienda,tasa,%,0.363339303682996,0.3962148879367812,% de la cartera de vivienda,tasa,promedio
2022-12-01,07,Maule,DV90,mora_vivienda,tasa,%,0.344933682706653,0.3866841437383031,% de la cartera de vivienda,tasa,promedio
2023-01-01,07,Maule,DV90,mora_vivienda,tasa,%,0.333818521331257,0.3761153542377493,% de la cartera de vivienda,tasa,promedio
2023-02-01,07,Maule,DV90,mora_vivienda,tasa,%,0.33495793956272,0.3672435767502285,% de la cartera de vivienda,tasa,promedio
2023-03-01,07,Maule,DV90,mora_vivienda,tasa,%,0.338634766665817,0.35962148544545364,% de la cartera de vivienda,tasa,promedio
2023-04-01,07,Maule,DV90,mora_vivienda,tasa,%,0.334326954183643,0.35383798511250747,% de la cartera de vivienda,tasa,promedio
2023-05-01,07,Maule,DV90,mora_vivienda,tasa,%,0.339026803606186,0.3496894157196369,% de la cartera de vivienda,tasa,promedio
2023-06-01,07,Maule,DV90,mora_vivienda,tasa,%,0.373262723707377,0.34927191902767946,% de la cartera de vivienda,tasa,promedio
2023-07-01,07,Maule,DV90,mora_vivienda,tasa,%,0.378200630586977,0.35115485427680676,% de la cartera de vivienda,tasa,promedio
2023-08-01,07,Maule,DV90,mora_vivienda,tasa,%,0.386464002737426,0.35370852543617476,% de la cartera de vivienda,tasa,promedio
2023-09-01,07,Maule,DV90,mora_vivienda,tasa,%,0.428481578522566,0.3598292471036786,% de la cartera de vivienda,tasa,promedio
2023-10-01,07,Maule,DV90,mora_vivienda,tasa,%,0.497313638856357,0.37106337884583124,% de la cartera de vivienda,tasa,promedio
2023-11-01,07,Maule,DV90,mora_vivienda,tasa,%,0.472006590577907,0.3801189860870739,% de la cartera de vivienda,tasa,promedio
2023-12-01,07,Maule,DV90,mora_vivienda,tasa,%,0.446660194881318,0.3885961954349626,% de la cartera de vivienda,tasa,promedio
2024-01-01,07,Maule,DV90,mora_vivienda,tasa,%,0.440865015019851,0.3975167365756787,% de la cartera de vivienda,tasa,promedio
2024-02-01,07,Maule,DV90,mora_vivienda,tasa,%,0.453641746553035,0.4074070538248717,% de la cartera de vivienda,tasa,promedio
2024-03-01,07,Maule,DV90,mora_vivienda,tasa,%,0.462535208556651,0.41773209064910777,% de la cartera de vivienda,tasa,promedio
2024-04-01,07,Maule,DV90,mora_vivienda,tasa,%,0.450863648473518,0.4274434818399308,% de la cartera de vivienda,tasa,promedio
2024-05-01,07,Maule,DV90,mora_vivienda,tasa,%,0.464174247466454,0.4378724354949531,% de la cartera de vivienda,tasa,promedio
2024-06-01,07,Maule,DV90,mora_vivienda,tasa,%,0.472428764443287,0.44613627222294555,% de la cartera de vivienda,tasa,promedio
2024-07-01,07,Maule,DV90,mora_vivienda,tasa,%,0.494911339571146,0.455862164638293,% de la cartera de vivienda,tasa,promedio
2024-08-01,07,Maule,DV90,mora_vivienda,tasa,%,0.4945692050517,0.4648709314978159,% de la cartera de vivienda,tasa,promedio
2024-09-01,07,Maule,DV90,mora_vivienda,tasa,%,0.503957335409678,0.47116057790507515,% de la cartera de vivienda,tasa,promedio
2024-10-01,07,Maule,DV90,mora_vivienda,tasa,%,0.5236234405235,0.4733530613773371,% de la cartera de vivienda,tasa,promedio
2024-11-01,07,Maule,DV90,mora_vivienda,tasa,%,0.560743594028639,0.48074781166489805,% de la cartera de vivienda,tasa,promedio
2024-12-01,07,Maule,DV90,mora_vivienda,tasa,%,0.558125637102905,0.490036598516697,% de la cartera de vivienda,tasa,promedio
2025-01-01,07,Maule,DV90,mora_vivienda,tasa,%,0.583119702099389,0.5018911557733251,% de la cartera de vivienda,tasa,promedio
2025-02-01,07,Maule,DV90,mora_vivienda,tasa,%,0.598503750873219,0.5139629894666738,% de la cartera de vivienda,tasa,promedio
2025-03-01,07,Maule,DV90,mora_vivienda,tasa,%,0.609638999931648,0.5262216387479236,% de la cartera de vivienda,tasa,promedio
2025-04-01,07,Maule,DV90,mora_vivienda,tasa,%,0.613280884446068,0.5397564084123028,% de la cartera de vivienda,tasa,promedio
2025-05-01,07,Maule,DV90,mora_vivienda,tasa,%,0.609391982641674,0.551857886343571,% de la cartera de vivienda,tasa,promedio
2025-06-01,07,Maule,DV90,mora_vivienda,tasa,%,0.621299977332882,0.5642638207510374,% de la cartera de vivienda,tasa,promedio
2025-07-01,07,Maule,DV90,mora_vivienda,tasa,%,0.614575914456653,0.5742358686581629,% de la cartera de vivienda,tasa,promedio
2025-08-01,07,Maule,DV90,mora_vivienda,tasa,%,0.620992013171441,0.5847711026681414,% de la cartera de vivienda,tasa,promedio
2025-09-01,07,Maule,DV90,mora_vivienda,tasa,%,0.606092900657667,0.5932823997721405,% de la cartera de vivienda,tasa,promedio
2025-10-01,07,Maule,DV90,mora_vivienda,tasa,%,0.631447076715165,0.6022677027881125,% de la cartera de vivienda,tasa,promedio
2025-11-01,07,Maule,DV90,mora_vivienda,tasa,%,0.580804194868659,0.6039394195247808,% de la cartera de vivienda,tasa,promedio
2025-12-01,07,Maule,DV90,mora_vivienda,tasa,%,0.595469076913636,0.6070513728423418,% de la cartera de vivienda,tasa,promedio
2026-01-01,07,Maule,DV90,mora_vivienda,tasa,%,0.596775492764333,0.6081893553977538,% de la cartera de vivienda,tasa,promedio
2026-02-01,07,Maule,DV90,mora_vivienda,tasa,%,0.620738629193831,0.6100422619244714,% de la cartera de vivienda,tasa,promedio
2026-03-01,07,Maule,DV90,mora_vivienda,tasa,%,0.627089515352714,0.6114964715428935,% de la cartera de vivienda,tasa,promedio
2026-04-01,07,Maule,DV90,mora_vivienda,tasa,%,0.627577508933747,0.6126878569168669,% de la cartera de vivienda,tasa,promedio
2026-05-01,07,Maule,DV90,mora_vivienda,tasa,%,0.624447526241863,0.6139424855502159,% de la cartera de vivienda,tasa,promedio
2008-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.07100163993654,,% de la cartera de vivienda,tasa,promedio
2008-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.0880971077719,,% de la cartera de vivienda,tasa,promedio
2008-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.08602559227409,,% de la cartera de vivienda,tasa,promedio
2008-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.04763368485745,,% de la cartera de vivienda,tasa,promedio
2008-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.01843485753497,,% de la cartera de vivienda,tasa,promedio
2008-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.05697717952967,,% de la cartera de vivienda,tasa,promedio
2008-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.01414875130142,,% de la cartera de vivienda,tasa,promedio
2008-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.934756866357367,,% de la cartera de vivienda,tasa,promedio
2008-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.945514332898975,,% de la cartera de vivienda,tasa,promedio
2008-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.947888392716512,,% de la cartera de vivienda,tasa,promedio
2008-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.947084972124792,,% de la cartera de vivienda,tasa,promedio
2008-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.00072294975128,1.0131905272545805,% de la cartera de vivienda,tasa,promedio
2009-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.40553829368249,1.0410685817334098,% de la cartera de vivienda,tasa,promedio
2009-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.52407041046951,1.077399690291544,% de la cartera de vivienda,tasa,promedio
2009-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.67925389336845,1.1268353820494073,% de la cartera de vivienda,tasa,promedio
2009-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.72348959485017,1.183156707882134,% de la cartera de vivienda,tasa,promedio
2009-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.85157364387154,1.252584940076848,% de la cartera de vivienda,tasa,promedio
2009-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.96458203872631,1.3282186783432348,% de la cartera de vivienda,tasa,promedio
2009-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.95072605977818,1.4062667873829646,% de la cartera de vivienda,tasa,promedio
2009-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.98938256786162,1.494152262508319,% de la cartera de vivienda,tasa,promedio
2009-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.05342244389213,1.5864779384244152,% de la cartera de vivienda,tasa,promedio
2009-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.94691189886144,1.6697298972698258,% de la cartera de vivienda,tasa,promedio
2009-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.81499889287417,1.742056057332274,% de la cartera de vivienda,tasa,promedio
2009-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.00405031876767,1.8256666714169736,% de la cartera de vivienda,tasa,promedio
2010-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.08409899054332,1.882213396155376,% de la cartera de vivienda,tasa,promedio
2010-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.15714449864547,1.9349695701700391,% de la cartera de vivienda,tasa,promedio
2010-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.27301893983002,1.9844499907085031,% de la cartera de vivienda,tasa,promedio
2010-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.24266683994503,2.027714761133075,% de la cartera de vivienda,tasa,promedio
2010-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.46574909909195,2.0788960490681094,% de la cartera de vivienda,tasa,promedio
2010-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.33344812887555,2.109634889913879,% de la cartera de vivienda,tasa,promedio
2010-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.59816314468629,2.1635879803228883,% de la cartera de vivienda,tasa,promedio
2010-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.14136697072032,2.17625334722778,% de la cartera de vivienda,tasa,promedio
2010-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.94114249937666,2.166896685184824,% de la cartera de vivienda,tasa,promedio
2010-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.04993513166396,2.175481954585034,% de la cartera de vivienda,tasa,promedio
2010-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.0368672799295,2.193970986839645,% de la cartera de vivienda,tasa,promedio
2010-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.48394908557866,2.233962550740561,% de la cartera de vivienda,tasa,promedio
2011-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.50954004318938,2.269415971794399,% de la cartera de vivienda,tasa,promedio
2011-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.4709470133332,2.29556618135171,% de la cartera de vivienda,tasa,promedio
2011-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.44677895058559,2.3100461822480076,% de la cartera de vivienda,tasa,promedio
2011-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.36643901680254,2.3203605303194665,% de la cartera de vivienda,tasa,promedio
2011-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.28418705250309,2.305230359770395,% de la cartera de vivienda,tasa,promedio
2011-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.20606392454861,2.2946150094098168,% de la cartera de vivienda,tasa,promedio
2011-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.17973262638785,2.2597457995516135,% de la cartera de vivienda,tasa,promedio
2011-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.15546938622332,2.26092100084353,% de la cartera de vivienda,tasa,promedio
2011-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.14998452862523,2.278324503280911,% de la cartera de vivienda,tasa,promedio
2011-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.14881072058065,2.286564135690635,% de la cartera de vivienda,tasa,promedio
2011-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.14362418951817,2.2954605448230243,% de la cartera de vivienda,tasa,promedio
2011-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.08195116359968,2.2619607179914425,% de la cartera de vivienda,tasa,promedio
2012-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.02412082512907,2.2215091164864167,% de la cartera de vivienda,tasa,promedio
2012-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.11262485311213,2.191648936467994,% de la cartera de vivienda,tasa,promedio
2012-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.03637643300502,2.1574487266696134,% de la cartera de vivienda,tasa,promedio
2012-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,2.01521898075321,2.128180390332169,% de la cartera de vivienda,tasa,promedio
2012-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.94392376879573,2.0998251166898894,% de la cartera de vivienda,tasa,promedio
2012-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.83440795841906,2.0688537861790937,% de la cartera de vivienda,tasa,promedio
2012-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.73886426634886,2.032114756175844,% de la cartera de vivienda,tasa,promedio
2012-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.64632042569076,1.9896856761314643,% de la cartera de vivienda,tasa,promedio
2012-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.56530547636423,1.940962421776381,% de la cartera de vivienda,tasa,promedio
2012-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.51398329926836,1.888060136667023,% de la cartera de vivienda,tasa,promedio
2012-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.42840433333651,1.8284584819852183,% de la cartera de vivienda,tasa,promedio
2012-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.34047915219926,1.76666914770185,% de la cartera de vivienda,tasa,promedio
2013-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.29366744529751,1.7057980327158868,% de la cartera de vivienda,tasa,promedio
2013-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.31281553216218,1.6391472559700577,% de la cartera de vivienda,tasa,promedio
2013-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.27204281580506,1.575452787870061,% de la cartera de vivienda,tasa,promedio
2013-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.22700012689351,1.5097678833817525,% de la cartera de vivienda,tasa,promedio
2013-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.20201737483512,1.4479423505517015,% de la cartera de vivienda,tasa,promedio
2013-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.16655411792592,1.39228786384394,% de la cartera de vivienda,tasa,promedio
2013-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.15201187077585,1.3433834975461891,% de la cartera de vivienda,tasa,promedio
2013-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.10980293346191,1.2986737065271183,% de la cartera de vivienda,tasa,promedio
2013-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.14481991038424,1.2636332426954524,% de la cartera de vivienda,tasa,promedio
2013-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.0940184632325,1.2286361730257975,% de la cartera de vivienda,tasa,promedio
2013-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.02780635970664,1.1952530085566415,% de la cartera de vivienda,tasa,promedio
2013-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.02132458594548,1.16865679470216,% de la cartera de vivienda,tasa,promedio
2014-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.988503401380883,1.1432264577091076,% de la cartera de vivienda,tasa,promedio
2014-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.996456951338245,1.1168632426404466,% de la cartera de vivienda,tasa,promedio
2014-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.998321631755651,1.0940531439696624,% de la cartera de vivienda,tasa,promedio
2014-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.973800103523877,1.072953142022193,% de la cartera de vivienda,tasa,promedio
2014-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.970166348055814,1.0536322231239175,% de la cartera de vivienda,tasa,promedio
2014-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.996831058836164,1.0394886348664378,% de la cartera de vivienda,tasa,promedio
2014-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.00784068206746,1.0274743691407389,% de la cartera de vivienda,tasa,promedio
2014-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,1.00484690753597,1.0187280336469104,% de la cartera de vivienda,tasa,promedio
2014-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.940274644741905,1.0016825948433825,% de la cartera de vivienda,tasa,promedio
2014-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.887994696390211,0.984513947606525,% de la cartera de vivienda,tasa,promedio
2014-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.860914162419961,0.9706062644993018,% de la cartera de vivienda,tasa,promedio
2014-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.811038584992607,0.9530824310865623,% de la cartera de vivienda,tasa,promedio
2015-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.845422445670208,0.9411590181106728,% de la cartera de vivienda,tasa,promedio
2015-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.845876610898396,0.928610656407352,% de la cartera de vivienda,tasa,promedio
2015-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.82658236314231,0.9142990506895736,% de la cartera de vivienda,tasa,promedio
2015-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.779074782762382,0.8980719406261156,% de la cartera de vivienda,tasa,promedio
2015-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.747950304425376,0.8795539369902459,% de la cartera de vivienda,tasa,promedio
2015-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.704462093881122,0.8551898565773257,% de la cartera de vivienda,tasa,promedio
2015-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.67209723938419,0.8272112363537198,% de la cartera de vivienda,tasa,promedio
2015-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.66250627040708,0.7986828499263122,% de la cartera de vivienda,tasa,promedio
2015-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.652169107553122,0.7746740551605803,% de la cartera de vivienda,tasa,promedio
2015-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.621218144475031,0.7524426758343155,% de la cartera de vivienda,tasa,promedio
2015-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.631710936480456,0.7333424070060234,% de la cartera de vivienda,tasa,promedio
2015-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.604801187995959,0.7161559572563027,% de la cartera de vivienda,tasa,promedio
2016-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.621989043756118,0.6975365070967952,% de la cartera de vivienda,tasa,promedio
2016-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.634402977638388,0.6799137043251279,% de la cartera de vivienda,tasa,promedio
2016-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.618137429327341,0.6625432931738805,% de la cartera de vivienda,tasa,promedio
2016-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.599348513747993,0.647566104089348,% de la cartera de vivienda,tasa,promedio
2016-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.561090669806944,0.6319944678711453,% de la cartera de vivienda,tasa,promedio
2016-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.557133771007905,0.6197171076317106,% de la cartera de vivienda,tasa,promedio
2016-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.545832938838345,0.6091950825862235,% de la cartera de vivienda,tasa,promedio
2016-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.520060629729758,0.59732461252978,% de la cartera de vivienda,tasa,promedio
2016-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.511995758898565,0.5856435001419003,% de la cartera de vivienda,tasa,promedio
2016-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.493270075524003,0.574981161062648,% de la cartera de vivienda,tasa,promedio
2016-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.488997693234307,0.5630883907921355,% de la cartera de vivienda,tasa,promedio
2016-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.480803255506029,0.552755229751308,% de la cartera de vivienda,tasa,promedio
2017-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.43495030556891,0.5371686682357073,% de la cartera de vivienda,tasa,promedio
2017-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.437142313417467,0.5207302795506306,% de la cartera de vivienda,tasa,promedio
2017-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.428837141692795,0.5049552555810851,% de la cartera de vivienda,tasa,promedio
2017-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.445111576973474,0.4921021775165419,% de la cartera de vivienda,tasa,promedio
2017-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.429189894657527,0.48111044625409044,% de la cartera de vivienda,tasa,promedio
2017-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.564832879041662,0.4817520385902368,% de la cartera de vivienda,tasa,promedio
2017-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.545905311846454,0.4817580696742459,% de la cartera de vivienda,tasa,promedio
2017-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.526064808389736,0.4822584178959108,% de la cartera de vivienda,tasa,promedio
2017-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.515302798841044,0.482534004557784,% de la cartera de vivienda,tasa,promedio
2017-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.532771409762678,0.485825782411007,% de la cartera de vivienda,tasa,promedio
2017-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.515870178476355,0.4880651561811776,% de la cartera de vivienda,tasa,promedio
2017-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.506541575407941,0.4902100161730036,% de la cartera de vivienda,tasa,promedio
2018-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.516572286694984,0.4970118479335098,% de la cartera de vivienda,tasa,promedio
2018-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.576892293870959,0.5086576796379674,% de la cartera de vivienda,tasa,promedio
2018-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.587160102683154,0.5218512597204973,% de la cartera de vivienda,tasa,promedio
2018-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.5966766182251,0.5344816798247994,% de la cartera de vivienda,tasa,promedio
2018-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.588586959703643,0.5477647685786425,% de la cartera de vivienda,tasa,promedio
2018-06-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.593389842414137,0.5501445155263488,% de la cartera de vivienda,tasa,promedio
2018-07-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.594957447773931,0.5542321935203052,% de la cartera de vivienda,tasa,promedio
2018-08-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.590372253475296,0.5595911472774352,% de la cartera de vivienda,tasa,promedio
2018-09-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.596932155474778,0.5663935936635797,% de la cartera de vivienda,tasa,promedio
2018-10-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.571162002467036,0.5695928097222762,% de la cartera de vivienda,tasa,promedio
2018-11-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.575680218742671,0.5745769797444692,% de la cartera de vivienda,tasa,promedio
2018-12-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.56172763777156,0.5791758182747707,% de la cartera de vivienda,tasa,promedio
2019-01-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.57123152536854,0.5837307548309004,% de la cartera de vivienda,tasa,promedio
2019-02-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.575239168975252,0.5835929944229249,% de la cartera de vivienda,tasa,promedio
2019-03-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.584538391997572,0.5833745185324596,% de la cartera de vivienda,tasa,promedio
2019-04-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.612733547953672,0.5847125960098406,% de la cartera de vivienda,tasa,promedio
2019-05-01,08,Biobío,DV90,mora_vivienda,tasa,%,0.600859299614771,0.5857352910024346,% de la cartera de vivienda,tasa,promedio
