date,region_id,region_display,mnemonico,indicador,unidad,eje_espacial,valor,suma_12m
2016-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,151715.0,6773250.0
2016-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,330964.0,6484216.0
2016-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,294082.0,6202943.0
2016-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,494341.0,6083889.0
2016-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,540993.0,6006382.0
2016-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,692604.0,5175368.0
2017-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,295317.0,5010660.0
2017-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,290268.0,5033866.0
2017-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,323421.0,4782920.0
2017-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,392708.0,4786959.0
2017-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,609309.0,4913639.0
2017-06-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,563770.0,4979492.0
2017-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,274081.0,5101858.0
2017-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,422141.0,5193035.0
2017-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,289664.0,5188617.0
2017-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,348415.0,5042691.0
2017-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,394360.0,4896058.0
2017-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,399440.0,4602894.0
2018-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,434972.0,4742549.0
2018-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,722340.0,5174621.0
2018-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,544316.0,5395516.0
2018-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,471664.0,5474472.0
2018-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,468587.0,5333750.0
2018-06-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,380775.0,5150755.0
2018-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,288245.0,5164919.0
2018-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,334550.0,5077328.0
2018-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,343040.0,5130704.0
2018-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,800628.0,5582917.0
2018-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,346013.0,5534570.0
2018-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,419191.0,5554321.0
2019-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,566413.0,5685762.0
2019-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,342328.0,5305750.0
2019-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,479856.0,5241290.0
2019-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,351705.0,5121331.0
2019-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,619100.0,5271844.0
2019-06-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,474176.0,5365245.0
2019-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,396436.0,5473436.0
2019-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,407904.0,5546790.0
2019-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,607983.0,5811733.0
2019-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,340084.0,5351189.0
2019-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,815857.0,5821033.0
2019-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,678674.0,6080516.0
2020-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,388196.0,5902299.0
2020-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,403632.0,5963603.0
2020-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,283984.0,5767731.0
2020-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,243757.0,5659783.0
2020-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,438599.0,5479282.0
2020-06-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,249641.0,5254747.0
2020-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,165222.0,5023533.0
2020-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,559754.0,5175383.0
2020-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,505855.0,5073255.0
2020-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,248350.0,4981521.0
2020-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,416800.0,4582464.0
2020-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,436786.0,4340576.0
2021-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,329070.0,4281450.0
2021-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,186425.0,4064243.0
2021-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,585948.0,4366207.0
2021-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,487877.0,4610327.0
2021-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,672500.0,4844228.0
2021-06-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,398811.0,4993398.0
2021-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,502797.0,5330973.0
2021-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,690090.0,5461309.0
2021-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,326915.0,5282369.0
2021-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,517853.0,5551872.0
2021-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,490921.0,5625993.0
2021-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,664131.0,5853338.0
2022-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,298919.0,5823187.0
2022-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,312982.0,5949744.0
2022-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,392540.0,5756336.0
2022-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,315987.0,5584446.0
2022-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,402930.0,5314876.0
2022-06-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,431640.0,5347705.0
2022-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,300515.0,5145423.0
2022-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,313292.0,4768625.0
2022-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,191876.0,4633586.0
2022-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,298126.0,4413859.0
2022-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,269826.0,4192764.0
2022-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,972475.0,4501108.0
2023-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,151500.0,4353689.0
2023-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,91370.0,4132077.0
2023-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,191530.0,3931067.0
2023-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,232434.0,3847514.0
2023-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,209902.0,3654486.0
2023-06-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,164171.0,3387017.0
2023-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,457740.0,3544242.0
2023-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,162722.0,3393672.0
2023-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,156076.0,3357872.0
2023-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,168700.0,3228446.0
2023-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,209386.0,3168006.0
2023-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,333722.0,2529253.0
2024-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,138287.0,2516040.0
2024-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,138612.0,2563282.0
2024-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,175104.0,2546856.0
2024-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,223377.0,2537799.0
2024-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,94543.0,2422440.0
2024-06-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,218812.0,2477081.0
2024-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,132628.0,2151969.0
2024-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,91877.0,2081124.0
2024-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,169930.0,2094978.0
2024-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,149456.0,2075734.0
2024-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,149275.0,2015623.0
2024-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,564180.0,2246081.0
2025-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,352391.0,2460185.0
2025-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,88535.0,2410108.0
2025-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,145220.0,2380224.0
2025-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,111874.0,2268721.0
2025-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,99219.0,2273397.0
2025-06-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,153145.0,2207730.0
2025-07-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,120182.0,2195284.0
2025-08-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,226494.0,2329901.0
2025-09-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,246925.0,2406896.0
2025-10-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,178111.0,2435551.0
2025-11-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,203267.0,2489543.0
2025-12-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,151098.0,2076461.0
2026-01-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,235131.0,1959201.0
2026-02-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,158769.0,2029435.0
2026-03-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,181923.0,2066138.0
2026-04-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,169038.0,2123302.0
2026-05-01,13,Metropolitana de Santiago,SAH,superficie_habitacional,m2,True,56218.0,2080301.0
2014-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13153.0,
2014-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,6136.0,
2014-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,28417.0,
2014-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,17773.0,
2014-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,8740.0,
2014-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,15110.0,
2014-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,11664.0,
2014-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,19026.0,
2014-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,14805.0,
2014-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,23262.0,
2014-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,27846.0,
2014-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13969.0,199901.0
2015-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,6798.0,193546.0
2015-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,47341.0,234751.0
2015-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,14402.0,220736.0
2015-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,16280.0,219243.0
2015-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,8757.0,219260.0
2015-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,15739.0,219889.0
2015-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,9835.0,218060.0
2015-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,24092.0,223126.0
2015-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,22207.0,230528.0
2015-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,7086.0,214352.0
2015-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,30849.0,217355.0
2015-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,14852.0,218238.0
2016-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,10979.0,222419.0
2016-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,24902.0,199980.0
2016-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,22311.0,207889.0
2016-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,10206.0,201815.0
2016-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,14633.0,207691.0
2016-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,20380.0,212332.0
2016-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,24306.0,226803.0
2016-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,20220.0,222931.0
2016-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,15941.0,216665.0
2016-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,18444.0,228023.0
2016-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,25339.0,222513.0
2016-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,36532.0,244193.0
2017-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,16378.0,249592.0
2017-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13442.0,238132.0
2017-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,19318.0,235139.0
2017-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,24128.0,249061.0
2017-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,26166.0,260594.0
2017-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,29282.0,269496.0
2017-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,45953.0,291143.0
2017-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,40785.0,311708.0
2017-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13959.0,309726.0
2017-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,21608.0,312890.0
2017-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,24690.0,312241.0
2017-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,25553.0,301262.0
2018-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,20726.0,305610.0
2018-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,28651.0,320819.0
2018-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,19648.0,321149.0
2018-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,25260.0,322281.0
2018-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,73522.0,369637.0
2018-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,37023.0,377378.0
2018-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,15726.0,347151.0
2018-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,33855.0,340221.0
2018-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,22426.0,348688.0
2018-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,41547.0,368627.0
2018-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,40037.0,383974.0
2018-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,29337.0,387758.0
2019-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,23228.0,390260.0
2019-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,11685.0,373294.0
2019-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,18915.0,372561.0
2019-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,27322.0,374623.0
2019-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,21937.0,323038.0
2019-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,17452.0,303467.0
2019-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,23931.0,311672.0
2019-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,29456.0,307273.0
2019-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,15066.0,299913.0
2019-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,24677.0,283043.0
2019-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,20911.0,263917.0
2019-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,12011.0,246591.0
2020-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,12288.0,235651.0
2020-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,18326.0,242292.0
2020-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13772.0,237149.0
2020-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,16238.0,226065.0
2020-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13560.0,217688.0
2020-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,4171.0,204407.0
2020-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,19745.0,200221.0
2020-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,12396.0,183161.0
2020-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,15958.0,184053.0
2020-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,2158.0,161534.0
2020-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,17783.0,158406.0
2020-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,35137.0,181532.0
2021-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,16109.0,185353.0
2021-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,20333.0,187360.0
2021-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,31762.0,205350.0
2021-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,7018.0,196130.0
2021-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,39489.0,222059.0
2021-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,17635.0,235523.0
2021-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,14082.0,229860.0
2021-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,31482.0,248946.0
2021-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,11917.0,244905.0
2021-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,10555.0,253302.0
2021-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13055.0,248574.0
2021-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,16339.0,229776.0
2022-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,18203.0,231870.0
2022-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,10038.0,221575.0
2022-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13437.0,203250.0
2022-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,19890.0,216122.0
2022-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,12089.0,188722.0
2022-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,18517.0,189604.0
2022-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,10720.0,186242.0
2022-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,7902.0,162662.0
2022-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,7721.0,158466.0
2022-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,7072.0,154983.0
2022-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,12884.0,154812.0
2022-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,34628.0,173101.0
2023-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,6146.0,161044.0
2023-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,5164.0,156170.0
2023-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,9906.0,152639.0
2023-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,14869.0,147618.0
2023-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,11628.0,147157.0
2023-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,5529.0,134169.0
2023-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,14590.0,138039.0
2023-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,14209.0,144346.0
2023-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,9417.0,146042.0
2023-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,7295.0,146265.0
2023-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,5284.0,138665.0
2023-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,9587.0,113624.0
2024-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,11714.0,119192.0
2024-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,6076.0,120104.0
2024-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,19598.0,129796.0
2024-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,12745.0,127672.0
2024-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,9608.0,125652.0
2024-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,9759.0,129882.0
2024-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,6505.0,121797.0
2024-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,6851.0,114439.0
2024-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,11123.0,116145.0
2024-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,11539.0,120389.0
2024-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,9032.0,124137.0
2024-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,7488.0,122038.0
2025-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,9335.0,119659.0
2025-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,10666.0,124249.0
2025-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,24766.0,129417.0
2025-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,8575.0,125247.0
2025-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,11923.0,127562.0
2025-06-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,12219.0,130022.0
2025-07-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,17391.0,140908.0
2025-08-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,20330.0,154387.0
2025-09-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13559.0,156823.0
2025-10-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,19796.0,165080.0
2025-11-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,16336.0,172384.0
2025-12-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,18428.0,183324.0
2026-01-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,26319.0,200308.0
2026-02-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,12007.0,201649.0
2026-03-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,13030.0,189913.0
2026-04-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,12927.0,194265.0
2026-05-01,14,Los Ríos,SAH,superficie_habitacional,m2,True,9025.0,191367.0
2014-01-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,1452.0,
2014-02-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,436.0,
2014-03-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,20508.0,
2014-04-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,9078.0,
2014-05-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,1031.0,
2014-06-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,3717.0,
2014-07-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,1256.0,
2014-08-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,1203.0,
2014-09-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,15056.0,
2014-10-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,5365.0,
2014-11-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,6394.0,
2014-12-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,15230.0,80726.0
2015-01-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,24790.0,104064.0
2015-02-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,10353.0,113981.0
2015-03-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,3066.0,96539.0
2015-04-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,14620.0,102081.0
2015-05-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,35922.0,136972.0
2015-06-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,2574.0,135829.0
2015-07-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,3066.0,137639.0
2015-08-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,804.0,137240.0
2015-09-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,31482.0,153666.0
2015-10-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,23352.0,171653.0
2015-11-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,549.0,165808.0
2015-12-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,11230.0,161808.0
2016-01-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,9963.0,146981.0
2016-02-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,1593.0,138221.0
2016-03-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,2075.0,137230.0
2016-04-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,2243.0,124853.0
2016-05-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,11046.0,99977.0
2016-06-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,926.0,98329.0
2016-07-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,15722.0,110985.0
2016-08-01,15,Arica y Parinacota,SAH,superficie_habitacional,m2,True,13346.0,123527.0
